time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
2859,19,0,16,0,10,1,10,58.79,44.91,3.02,256.3
2859,74,0,16,8,2,8,3,61.81,19.31,2.1,111.71
2859,28,0,16,8,2,5,6,66.17,22.5,2.87,167.83
2859,75,0,16,8,2,7,4,61.31,21.16,1.31,91.91
2859,77,0,16,7,3,7,4,61.89,27.11,2.26,69.51
2859,81,0,16,7,3,6,5,60.82,16.43,1.89,260.38
2859,85,0,16,7,3,6,5,58.93,16.17,2.64,274.87
2860,98,1,20,3,7,5,6,65.0,29.12,3.61,87.05
2860,26,1,20,6,4,6,5,56.08,19.53,3.63,171.31
2860,22,1,20,1,9,2,9,49.56,41.42,2.56,172.04
2860,52,1,20,5,5,6,5,56.29,27.1,2.66,322.17
2860,23,1,20,2,8,2,9,53.32,34.82,3.1,319.34
2860,38,1,20,0,10,0,11,42.42,27.21,3.15,321.6
2860,99,1,20,6,4,9,2,62.37,22.13,3.18,44.41
2860,31,1,20,5,5,4,7,54.83,16.55,3.59,266.7
2860,32,1,20,2,8,2,9,53.04,14.41,0.53,88.46
2860,96,1,20,4,6,9,2,63.52,18.48,2.81,51.36
2860,92,1,20,6,4,8,3,61.34,23.87,1.27,44.46
2860,15,0,20,1,9,3,8,54.8,34.91,5.19,305.89
2860,2,0,20,6,4,5,6,65.48,23.68,1.86,73.53
2860,63,0,20,7,3,6,5,62.2,24.71,1.37,84.62
2860,67,0,20,7,3,6,5,62.14,23.75,1.08,51.33
2860,19,0,20,1,9,2,9,54.89,43.43,4.35,219.81
2860,74,0,20,8,2,5,6,64.24,18.91,1.83,61.8
2860,28,0,20,6,4,3,8,66.99,17.66,5.28,180.5
2860,75,0,20,8,2,7,4,62.89,21.6,2.21,48.88
2860,77,0,20,5,5,5,6,64.76,27.9,2.75,84.72
2860,81,0,20,6,4,6,5,57.77,15.98,2.62,267.38
2860,85,0,20,3,7,5,6,54.69,16.04,4.74,268.07
2861,98,1,7,3,7,6,5,67.46,29.48,1.63,193.08
2861,26,1,7,3,7,4,7,57.07,15.05,3.78,173.7
2861,22,1,7,2,8,2,9,51.71,37.94,4.52,152.16
2861,52,1,7,3,7,3,8,54.91,30.54,4.45,330.23
2861,23,1,7,2,8,2,9,51.09,37.44,1.83,327.79
2861,38,1,7,0,10,0,11,40.86,30.59,3.16,150.15
2861,99,1,7,3,7,6,5,64.62,25.43,3.68,21.68
2861,31,1,7,2,8,2,9,50.37,16.08,4.04,281.9
2861,32,1,7,2,8,2,9,53.93,15.21,2.17,22.66
2861,96,1,7,4,6,7,4,64.5,21.15,3.1,10.86
2861,92,1,7,4,6,6,5,61.54,25.77,2.62,279.04
2861,15,0,7,1,9,3,8,51.14,38.76,5.51,325.77
2861,2,0,7,5,5,4,7,66.41,24.14,0.98,87.31
2861,63,0,7,5,5,4,7,63.41,25.11,1.05,68.65
2861,67,0,7,5,5,5,6,62.2,24.79,1.54,316.52
2861,19,0,7,1,9,3,8,53.58,38.33,5.25,188.68
2861,74,0,7,7,3,5,6,64.69,20.66,2.26,279.31
2861,28,0,7,1,9,2,9,65.96,12.24,4.76,200.1
2861,75,0,7,5,5,4,7,64.46,24.11,3.11,20.02
2861,77,0,7,5,5,4,7,67.18,27.72,1.18,92.76
2861,81,0,7,2,8,3,8,55.81,16.19,1.4,297.9
2861,85,0,7,1,9,3,8,49.65,16.03,4.42,288.78
2862,98,1,33,3,7,6,5,65.53,31.3,3.25,302.79
2862,26,1,33,1,9,2,9,56.86,12.22,1.75,216.46
2862,22,1,33,3,7,1,10,53.51,33.7,2.74,161.79
2862,52,1,33,3,7,2,9,51.85,34.56,3.88,315.98
2862,23,1,33,3,7,2,9,51.33,37.59,1.34,138.13
2862,38,1,33,2,8,0,11,43.03,32.89,3.19,74.9
2862,99,1,33,3,7,6,5,64.97,28.78,2.83,308.6
2862,31,1,33,1,9,2,9,47.25,18.29,4.02,329.89
2862,32,1,33,2,8,2,9,54.38,18.39,3.55,180.61
2862,96,1,33,3,7,6,5,64.76,24.42,2.97,212.99
2862,92,1,33,4,6,7,4,60.37,28.79,3.16,322.32
2862,15,0,33,0,10,2,9,48.63,43.87,4.9,333.52
2862,2,0,33,5,5,4,7,67.42,23.81,0.71,122.28
2862,63,0,33,5,5,4,7,63.15,26.28,1.48,327.34
2862,67,0,33,5,5,4,7,61.74,26.66,1.7,338.84
2862,19,0,33,0,10,4,7,53.19,33.47,2.88,183.99
2862,74,0,33,5,5,4,7,63.61,23.19,2.49,332.27
2862,28,0,33,0,10,1,10,63.94,8.85,2.76,222.0
2862,75,0,33,5,5,4,7,64.86,27.27,2.75,275.61
2862,77,0,33,5,5,4,7,66.75,28.63,1.34,317.5
2862,81,0,33,1,9,3,8,55.24,17.12,1.22,342.87
2862,85,0,33,1,9,2,9,46.58,18.79,4.15,334.34
2895,98,1,0,5,5,8,3,52.73,35.28,0.69,77.19
2895,26,1,0,7,3,8,3,49.55,31.1,0.71,181.04
2895,22,1,0,1,9,2,9,51.88,41.1,0.2,230.97
2895,90,1,0,6,4,8,3,52.58,30.86,0.65,118.46
2895,52,1,0,7,3,9,2,51.27,23.23,0.55,171.39
2895,23,1,0,5,5,6,5,51.87,20.03,0.31,157.59
2895,38,1,0,7,3,0,11,44.09,24.35,1.8,295.03
2895,99,1,0,7,3,10,1,52.38,27.3,0.7,118.87
2895,31,1,0,4,6,0,11,44.01,33.82,1.24,55.66
2895,32,1,0,4,6,2,9,47.31,18.27,0.42,345.94
2895,96,1,0,7,3,10,1,52.7,23.92,0.87,97.16
2895,15,0,0,1,9,2,9,53.92,41.27,0.34,257.37
2895,2,0,0,8,2,6,5,58.15,29.3,0.31,146.74
2895,63,0,0,8,2,6,5,54.32,30.7,0.39,78.9
2895,67,0,0,8,2,7,4,54.01,29.73,0.62,115.9
2895,19,0,0,7,3,5,6,53.9,20.8,0.52,292.66
2895,74,0,0,9,1,7,4,54.68,26.56,0.63,146.84
2895,28,0,0,9,1,6,5,57.78,26.2,0.97,199.93
2895,75,0,0,9,1,7,4,54.54,27.86,0.44,135.38
2895,77,0,0,8,2,7,4,54.58,32.53,0.81,61.88
2895,81,0,0,4,6,5,6,55.11,19.34,0.56,237.67
2895,85,0,0,7,3,5,6,57.13,31.57,0.54,15.47
2896,98,1,16,5,5,8,3,54.3,35.36,2.72,94.58
2896,26,1,16,7,3,8,3,49.49,29.95,1.55,195.02
2896,22,1,16,2,8,2,9,51.42,40.92,1.92,220.48
2896,90,1,16,6,4,9,2,54.04,31.03,2.39,87.66
2896,52,1,16,6,4,7,4,51.56,22.21,1.8,187.7
2896,23,1,16,4,6,5,6,51.71,19.34,1.53,222.69
2896,38,1,16,3,7,0,11,41.66,25.24,2.93,275.66
2896,99,1,16,6,4,10,1,53.88,26.81,2.73,98.4
2896,31,1,16,5,5,0,11,45.24,34.43,1.66,53.54
2896,32,1,16,4,6,2,9,47.23,19.19,1.74,357.07
2896,96,1,16,6,4,10,1,54.62,23.75,3.54,87.75
2896,15,0,16,3,7,3,8,53.53,40.48,3.05,200.46
2896,2,0,16,7,3,5,6,59.05,29.29,1.49,90.43
2896,63,0,16,9,1,6,5,55.23,30.69,1.83,91.07
2896,67,0,16,8,2,6,5,55.23,29.13,2.19,115.33
2896,19,0,16,6,4,6,5,52.68,21.08,2.69,285.67
2896,74,0,16,9,1,7,4,55.96,25.89,2.5,106.88
2896,28,0,16,9,1,5,6,57.64,23.98,4.31,194.06
2896,75,0,16,9,1,7,4,55.49,27.46,2.14,102.93
2896,77,0,16,8,2,6,5,56.08,33.35,2.12,73.07
2896,81,0,16,4,6,5,6,53.9,18.91,2.39,260.96
2896,85,0,16,8,2,5,6,57.28,31.95,1.45,243.75
2897,98,1,16,3,7,8,3,57.82,34.73,2.64,129.86
2897,26,1,16,6,4,7,4,48.72,28.17,1.73,197.44
2897,22,1,16,3,7,3,8,49.76,37.85,5.14,192.45
2897,90,1,16,4,6,8,3,57.13,30.96,2.73,104.69
2897,52,1,16,4,6,3,8,50.58,19.75,3.4,214.21
2897,23,1,16,2,8,3,8,49.62,18.14,3.09,261.75
2897,38,1,16,1,9,0,11,38.4,24.78,2.86,255.13
2897,99,1,16,5,5,9,2,57.54,26.57,2.67,100.79
2897,31,1,16,2,8,2,9,46.62,35.96,3.19,30.62
2897,32,1,16,4,6,3,8,47.14,21.76,3.75,357.2
2897,96,1,16,2,8,7,4,59.59,24.44,5.02,66.37
2897,15,0,16,4,6,5,6,51.9,35.49,6.25,191.34
2897,2,0,16,6,4,4,7,60.96,29.26,1.06,97.28
2897,63,0,16,7,3,5,6,57.89,30.58,2.47,101.26
2897,67,0,16,7,3,5,6,57.85,27.92,2.42,121.52
2897,19,0,16,2,8,5,6,48.98,22.45,4.21,317.72
2897,74,0,16,7,3,4,7,59.36,25.41,3.62,81.01
2897,28,0,16,4,6,5,6,55.36,18.12,7.08,213.86
2897,75,0,16,7,3,5,6,58.59,27.02,2.51,97.4
2897,77,0,16,7,3,5,6,58.46,33.51,1.69,109.78
2897,81,0,16,2,8,4,7,50.49,18.72,3.64,270.09
2897,85,0,16,7,3,6,5,56.39,34.5,3.96,336.89
2898,98,1,16,4,6,8,3,58.22,32.34,2.47,166.73
2898,26,1,16,3,7,3,8,48.53,26.77,0.57,253.11
2898,22,1,16,5,5,4,7,49.54,31.03,7.32,175.32
2898,90,1,16,4,6,7,4,59.23,29.69,1.91,148.25
2898,52,1,16,1,9,2,9,47.63,16.68,5.5,227.96
2898,23,1,16,3,7,3,8,45.83,18.61,3.48,300.94
2898,38,1,16,0,10,0,11,36.21,24.01,1.79,293.0
2898,99,1,16,3,7,7,4,58.95,25.87,0.94,215.99
2898,31,1,16,1,9,1,10,48.4,39.93,4.66,21.54
2898,32,1,16,3,7,3,8,46.82,26.75,6.09,354.59
2898,96,1,16,3,7,6,5,63.48,27.75,4.13,34.13
2898,15,0,16,6,4,6,5,51.3,28.39,7.24,177.77
2898,2,0,16,6,4,4,7,61.15,29.08,0.33,106.68
2898,63,0,16,6,4,4,7,59.92,29.74,1.76,142.84
2898,67,0,16,6,4,4,7,59.2,26.68,1.18,185.49
2898,19,0,16,2,8,4,7,47.37,27.3,6.06,347.97
2898,74,0,16,5,5,4,7,62.96,26.98,3.61,60.26
2898,28,0,16,1,9,2,9,49.76,12.5,8.09,233.3
2898,75,0,16,6,4,4,7,60.27,26.74,0.99,161.66
2898,77,0,16,7,3,5,6,59.08,32.56,1.19,195.79
2898,81,0,16,2,8,4,7,46.75,18.98,3.39,300.68
2898,85,0,16,1,9,3,8,54.31,39.13,4.96,341.71
2899,98,1,16,3,7,6,5,59.24,30.1,2.84,146.73
2899,26,1,16,4,6,4,7,48.21,27.71,0.65,305.89
2899,22,1,16,4,6,4,7,50.94,23.46,7.55,170.24
2899,90,1,16,4,6,7,4,59.12,28.06,2.01,198.41
2899,52,1,16,1,9,2,9,42.42,12.44,6.93,233.45
2899,23,1,16,4,6,2,9,44.01,21.65,3.09,311.6
2899,38,1,16,1,9,0,11,35.45,26.01,2.23,211.73
2899,99,1,16,5,5,7,4,56.92,26.58,2.59,289.12
2899,31,1,16,0,10,1,10,49.96,44.47,3.51,12.21
2899,32,1,16,1,9,1,10,45.99,33.75,6.54,353.93
2899,96,1,16,3,7,6,5,64.28,30.7,1.5,189.86
2899,15,0,16,3,7,5,6,52.38,21.17,6.87,173.74
2899,2,0,16,5,5,4,7,61.65,28.98,1.51,165.7
2899,63,0,16,5,5,4,7,60.0,28.01,1.44,197.68
2899,67,0,16,6,4,6,5,57.9,26.05,1.57,266.68
2899,19,0,16,0,10,2,9,46.44,34.09,6.21,354.66
2899,74,0,16,5,5,4,7,65.51,28.85,1.74,72.19
2899,28,0,16,0,10,1,10,42.56,8.52,7.61,245.68
2899,75,0,16,6,4,5,6,59.15,25.84,1.72,248.13
2899,77,0,16,5,5,4,7,57.9,31.44,1.32,225.44
2899,81,0,16,1,9,4,7,44.95,22.08,2.81,346.09
2899,85,0,16,0,10,1,10,53.27,43.76,3.49,335.02
2900,98,1,16,3,7,6,5,61.07,27.39,3.95,168.58
2900,26,1,16,2,8,3,8,47.87,27.19,2.29,187.6
2900,22,1,16,0,10,1,10,51.95,16.12,7.2,175.16
2900,90,1,16,3,7,6,5,58.12,25.74,3.69,186.71
2900,52,1,16,0,10,1,10,36.65,8.56,5.77,236.03
2900,23,1,16,2,8,1,10,44.27,24.07,1.23,111.8
2900,38,1,16,1,9,0,11,35.83,28.0,1.32,101.1
2900,99,1,16,4,6,6,5,54.29,27.21,2.65,236.72
2900,31,1,16,1,9,2,9,49.95,46.52,1.44,281.04
2900,32,1,16,1,9,2,9,45.5,39.48,3.33,285.74
2900,96,1,16,3,7,6,5,62.82,28.3,4.45,200.8
2900,15,0,16,0,10,1,10,52.72,14.72,6.26,178.65
2900,2,0,16,5,5,4,7,61.56,26.0,3.97,187.43
2900,63,0,16,5,5,4,7,59.17,27.09,1.28,215.59
2900,67,0,16,5,5,5,6,56.21,26.55,1.58,283.05
2900,19,0,16,1,9,2,9,46.24,39.44,3.3,76.73
2900,74,0,16,5,5,3,8,65.25,29.32,1.48,249.12
2900,28,0,16,0,10,1,10,36.01,6.18,6.26,253.89
2900,75,0,16,5,5,5,6,57.33,25.55,0.89,226.2
2900,77,0,16,5,5,4,7,57.28,30.75,1.03,190.22
2900,81,0,16,0,10,3,8,45.14,23.86,1.37,122.95
2900,85,0,16,1,9,2,9,51.54,45.26,2.06,256.65
2901,98,1,19,3,7,6,5,60.7,22.65,3.36,187.16
2901,26,1,19,2,8,2,9,47.77,23.29,4.27,180.24
2901,22,1,19,0,10,1,10,52.3,9.25,5.74,167.7
2901,90,1,19,3,7,6,5,58.42,20.79,5.46,178.33
2901,52,1,19,0,10,1,10,33.05,5.99,2.84,211.96
2901,23,1,19,3,7,1,10,43.77,21.13,3.51,192.74
2901,38,1,19,1,9,1,10,36.51,25.12,4.14,170.97
2901,99,1,19,5,5,6,5,53.05,23.71,4.18,189.81
2901,31,1,19,1,9,2,9,48.14,44.57,3.19,211.24
2901,32,1,19,1,9,2,9,45.59,40.33,0.92,130.48
2901,96,1,19,3,7,6,5,61.24,22.61,5.66,200.91
2901,15,0,19,0,10,1,10,52.78,8.66,5.35,176.26
2901,2,0,19,5,5,4,7,60.57,21.3,4.78,195.96
2901,63,0,19,5,5,4,7,58.59,25.81,1.53,196.04
2901,67,0,19,5,5,5,6,54.89,26.64,1.1,242.4
2901,19,0,19,1,9,2,9,46.72,40.6,0.88,103.68
2901,74,0,19,5,5,3,8,63.25,27.37,3.06,218.25
2901,28,0,19,0,10,1,10,30.57,4.99,4.51,256.5
2901,75,0,19,5,5,4,7,57.87,24.85,1.4,156.09
2901,77,0,19,5,5,4,7,57.54,29.4,1.52,171.91
2901,81,0,19,0,10,4,7,44.9,20.44,4.62,180.11
2901,85,0,19,1,9,2,9,50.0,42.89,3.06,197.03
2902,98,1,22,3,7,6,5,60.42,20.88,0.82,174.83
2902,26,1,22,2,8,2,9,47.87,18.82,3.73,174.29
2902,22,1,22,0,10,1,10,54.3,4.98,3.97,146.05
2902,90,1,22,3,7,3,8,58.31,14.92,5.69,183.75
2902,52,1,22,0,10,1,10,33.36,4.14,1.69,138.72
2902,23,1,22,2,8,1,10,42.88,17.5,3.18,180.51
2902,38,1,22,1,9,1,10,37.18,20.05,4.81,165.18
2902,99,1,22,4,6,6,5,52.86,19.28,3.72,179.94
2902,31,1,22,1,9,2,9,46.86,41.23,3.14,192.18
2902,32,1,22,1,9,2,9,45.6,38.43,2.13,179.9
2902,96,1,22,3,7,6,5,58.78,17.94,4.36,214.64
2902,15,0,22,0,10,1,10,53.36,4.13,3.61,175.83
2902,2,0,22,4,6,4,7,58.99,16.9,3.99,199.94
2902,63,0,22,5,5,4,7,58.3,24.26,1.23,196.62
2902,67,0,22,5,5,4,7,54.35,25.68,1.0,198.13
2902,19,0,22,1,9,2,9,47.19,39.21,1.55,165.94
2902,74,0,22,5,5,2,9,61.56,24.63,2.82,208.28
2902,28,0,22,0,10,1,10,27.27,4.02,2.76,243.79
2902,75,0,22,5,5,4,7,58.33,23.07,1.68,173.73
2902,77,0,22,4,6,3,8,57.65,27.8,1.51,179.34
2902,81,0,22,0,10,4,7,45.28,14.86,5.32,170.01
2902,85,0,22,1,9,2,9,49.8,39.6,3.23,176.52
2932,98,1,16,6,4,9,2,52.16,35.13,0.1,67.18
2932,94,1,16,6,4,8,3,52.32,24.86,0.01,39.06
2932,90,1,16,7,3,8,3,52.68,30.36,0.04,178.92
2932,95,1,16,7,3,8,3,52.62,32.0,0.04,92.8
2932,11,1,16,0,10,0,11,17.93,30.41,0.12,206.24
2932,52,1,16,7,3,8,3,49.08,30.6,0.02,46.61
2932,38,1,16,7,3,8,3,49.95,25.44,0.32,36.94
2932,99,1,16,7,3,8,3,52.02,26.88,0.04,60.58
2932,32,1,16,0,10,1,10,51.13,9.56,0.02,56.04
2932,58,1,16,6,4,5,6,46.38,26.8,0.03,286.25
2932,36,1,16,1,9,1,10,52.08,42.56,0.04,58.05
2932,97,0,16,7,3,8,3,54.57,31.14,0.03,267.6
2932,86,0,16,7,3,8,3,53.79,28.87,0.14,192.4
2932,30,0,16,0,10,1,10,53.85,8.8,0.01,83.07
2932,88,0,16,7,3,8,3,54.15,28.94,0.2,240.65
2932,44,0,16,7,3,7,4,56.46,31.96,0.0,76.28
2932,54,0,16,7,3,8,3,54.73,27.92,0.08,160.28
2932,50,0,16,7,3,8,3,54.4,30.19,0.01,338.6
2932,29,0,16,7,3,7,4,57.42,30.79,0.01,286.47
2932,5,0,16,0,10,0,11,67.61,29.25,0.01,285.92
2932,31,0,16,0,10,2,9,53.53,42.72,0.02,88.44
2932,47,0,16,7,3,7,4,56.4,27.06,0.01,110.28
2933,98,1,0,6,4,9,2,52.2,35.03,0.49,117.84
2933,94,1,0,6,4,8,3,52.33,24.88,0.62,70.26
2933,90,1,0,7,3,8,3,52.65,30.34,0.43,138.63
2933,95,1,0,7,3,8,3,52.69,31.97,0.6,103.04
2933,11,1,0,0,10,0,11,18.1,30.5,0.27,75.82
2933,52,1,0,7,3,8,3,49.09,30.62,0.02,44.76
2933,38,1,0,7,3,8,3,50.05,25.62,0.29,61.61
2933,99,1,0,7,3,8,3,52.06,26.9,0.67,78.72
2933,32,1,0,0,10,1,10,51.13,9.56,0.1,310.09
2933,58,1,0,6,4,5,6,46.36,26.81,0.01,287.41
2933,36,1,0,1,9,1,10,52.11,42.58,0.17,164.58
2933,97,0,0,7,3,8,3,54.53,31.14,0.23,143.43
2933,86,0,0,7,3,8,3,53.98,29.23,0.66,56.19
2933,30,0,0,0,10,1,10,53.85,8.8,0.39,272.17
2933,88,0,0,7,3,8,3,54.13,28.8,0.62,114.21
2933,44,0,0,7,3,7,4,56.46,31.96,0.15,92.27
2933,54,0,0,7,3,8,3,54.75,27.84,0.27,141.27
2933,50,0,0,7,3,8,3,54.4,30.2,0.3,75.63
2933,29,0,0,7,3,7,4,57.41,30.8,0.04,202.42
2933,5,0,0,0,10,0,11,67.6,29.26,0.16,259.79
2933,31,0,0,0,10,2,9,53.55,42.72,0.39,226.89
2933,47,0,0,7,3,7,4,56.4,27.07,0.15,122.12
2934,98,1,16,7,3,9,2,53.2,34.82,1.62,90.67
2934,94,1,16,7,3,8,3,53.75,25.13,2.65,82.2
2934,90,1,16,7,3,8,3,53.69,30.4,2.02,81.02
2934,95,1,16,7,3,8,3,53.89,31.74,1.74,97.39
2934,11,1,16,0,10,0,11,18.44,30.5,0.33,104.89
2934,52,1,16,7,3,8,3,49.12,30.64,0.35,87.22
2934,38,1,16,7,3,8,3,50.52,25.63,1.01,90.51
2934,99,1,16,7,3,8,3,53.53,26.96,2.11,95.18
2934,32,1,16,0,10,1,10,50.89,9.74,1.75,321.16
2934,58,1,16,6,4,5,6,46.35,26.81,0.02,221.71
2934,36,1,16,1,9,1,10,51.79,42.96,2.47,308.63
2934,97,0,16,7,3,8,3,55.07,31.33,1.14,62.38
2934,86,0,16,7,3,8,3,54.9,29.47,0.81,85.73
2934,30,0,16,0,10,1,10,53.03,9.31,2.78,314.13
2934,88,0,16,7,3,8,3,55.26,28.51,1.21,122.56
2934,44,0,16,7,3,7,4,56.83,32.09,1.31,32.59
2934,54,0,16,7,3,8,3,55.23,27.6,1.12,101.13
2934,50,0,16,7,3,8,3,55.14,30.21,1.43,85.8
2934,29,0,16,8,2,7,4,57.56,30.71,0.97,124.47
2934,5,0,16,1,9,0,11,67.21,29.12,1.25,262.41
2934,31,0,16,0,10,2,9,52.81,43.44,3.36,306.73
2934,47,0,16,7,3,7,4,56.81,27.04,1.13,102.15
2935,98,1,26,5,5,8,3,55.23,35.17,1.98,68.89
2935,94,1,26,6,4,9,2,57.33,25.52,2.53,100.26
2935,90,1,26,6,4,9,2,56.41,31.03,2.07,63.15
2935,95,1,26,6,4,9,2,55.97,31.62,1.53,71.28
2935,11,1,26,0,10,0,11,18.67,30.36,0.3,245.01
2935,52,1,26,7,3,8,3,49.83,30.57,0.8,78.95
2935,38,1,26,6,4,7,4,52.01,25.64,1.15,68.43
2935,99,1,26,7,3,9,2,55.95,26.45,1.14,141.01
2935,32,1,26,0,10,1,10,48.99,12.5,5.02,324.0
2935,58,1,26,3,7,2,9,46.33,26.74,0.74,218.5
2935,36,1,26,0,10,1,10,47.98,45.39,5.92,288.04
2935,97,0,26,8,2,7,4,56.36,32.24,1.59,180.67
2935,86,0,26,7,3,8,3,55.02,30.16,1.97,311.8
2935,30,0,26,0,10,1,10,50.03,12.86,5.94,321.81
2935,88,0,26,8,2,8,3,56.01,27.48,1.6,194.78
2935,44,0,26,8,2,6,5,57.39,34.37,3.9,275.77
2935,54,0,26,8,2,7,4,56.83,27.46,0.68,151.78
2935,50,0,26,8,2,7,4,57.06,30.41,0.93,129.79
2935,29,0,26,8,2,7,4,58.94,29.72,0.92,145.5
2935,5,0,26,7,3,4,7,65.19,29.07,1.74,285.11
2935,31,0,26,0,10,1,10,48.0,46.44,6.67,288.27
2935,47,0,26,8,2,7,4,58.54,26.55,1.99,124.91
2936,98,1,16,3,7,5,6,54.91,37.91,3.26,333.27
2936,94,1,16,4,6,7,4,58.46,24.44,2.49,188.79
2936,90,1,16,6,4,9,2,57.34,32.06,1.02,146.68
2936,95,1,16,6,4,9,2,56.68,32.56,1.46,212.6
2936,11,1,16,0,10,0,11,18.53,31.02,1.57,11.34
2936,52,1,16,6,4,7,4,50.51,31.08,1.42,155.29
2936,38,1,16,6,4,7,4,52.5,26.35,0.79,226.44
2936,99,1,16,5,5,8,3,55.34,26.46,2.05,281.86
2936,32,1,16,1,9,1,10,44.92,17.73,7.61,319.14
2936,58,1,16,3,7,3,8,45.26,25.84,2.07,269.15
2936,36,1,16,0,10,1,10,40.67,46.27,7.95,269.22
2936,97,0,16,6,4,6,5,54.69,33.94,4.1,293.54
2936,86,0,16,6,4,8,3,51.75,31.82,4.92,294.03
2936,30,0,16,0,10,2,9,45.66,18.51,7.84,319.12
2936,88,0,16,6,4,7,4,54.06,25.81,4.06,245.94
2936,44,0,16,3,7,4,7,54.77,39.38,6.4,316.4
2936,54,0,16,7,3,6,5,55.8,27.52,2.36,279.65
2936,50,0,16,8,2,7,4,56.41,30.01,2.37,261.21
2936,29,0,16,7,3,7,4,58.62,29.6,1.76,277.28
2936,5,0,16,4,6,4,7,64.02,29.93,1.19,326.58
2936,31,0,16,0,10,1,10,40.32,47.31,8.06,268.57
2936,47,0,16,5,5,5,6,59.85,24.66,3.24,177.13
2937,98,1,16,3,7,3,8,52.34,40.65,3.52,306.67
2937,94,1,16,2,8,5,6,56.01,21.16,5.17,234.19
2937,90,1,16,5,5,5,6,56.52,32.79,2.07,297.5
2937,95,1,16,4,6,6,5,55.59,34.37,2.82,320.53
2937,11,1,16,0,10,0,11,19.42,33.39,3.03,22.15
2937,52,1,16,5,5,6,5,50.2,33.23,2.46,344.86
2937,38,1,16,5,5,6,5,50.95,25.38,2.94,237.42
2937,99,1,16,6,4,7,4,52.05,27.25,3.77,283.67
2937,32,1,16,1,9,2,9,39.15,23.94,8.65,318.07
2937,58,1,16,3,7,3,8,42.3,27.02,3.88,300.69
2937,36,1,16,0,10,1,10,32.33,45.12,7.87,256.6
2937,97,0,16,5,5,5,6,48.88,35.18,6.92,279.49
2937,86,0,16,5,5,6,5,46.09,34.01,6.82,287.2
2937,30,0,16,1,9,2,9,39.84,24.67,8.67,317.13
2937,88,0,16,5,5,6,5,48.62,24.53,6.49,267.4
2937,44,0,16,2,8,1,10,48.58,43.17,7.68,286.8
2937,54,0,16,6,4,6,5,52.28,28.28,4.37,284.36
2937,50,0,16,5,5,6,5,52.38,30.04,5.25,278.7
2937,29,0,16,5,5,6,5,55.5,30.33,4.21,285.65
2937,5,0,16,1,9,2,9,63.81,30.97,1.04,336.03
2937,31,0,16,0,10,1,10,32.09,46.03,8.07,255.9
2937,47,0,16,1,9,3,8,58.34,20.38,5.02,225.81
2938,98,1,16,3,7,1,10,49.4,42.14,2.92,295.08
2938,94,1,16,2,8,1,10,50.18,18.83,6.44,263.68
2938,90,1,16,4,6,4,7,53.71,33.95,3.26,299.31
2938,95,1,16,4,6,3,8,53.16,36.84,3.44,314.52
2938,11,1,16,1,9,1,10,20.71,36.59,3.17,14.63
2938,52,1,16,4,6,4,7,49.26,35.75,2.71,339.78
2938,38,1,16,2,8,5,6,47.55,23.47,4.06,261.79
2938,99,1,16,6,4,4,7,48.14,28.31,3.85,294.28
2938,32,1,16,1,9,4,7,33.43,30.56,8.34,320.67
2938,58,1,16,2,8,6,5,38.76,29.76,4.52,316.82
2938,36,1,16,1,9,1,10,25.51,42.81,4.94,250.74
2938,97,0,16,5,5,3,8,41.16,36.24,7.98,275.8
2938,86,0,16,4,6,2,9,38.77,35.88,7.7,285.87
2938,30,0,16,3,7,2,9,33.92,31.2,8.5,319.01
2938,88,0,16,3,7,4,7,41.26,25.36,7.65,283.8
2938,44,0,16,2,8,1,10,40.3,43.74,8.46,269.97
2938,54,0,16,4,6,6,5,47.39,29.73,5.46,287.79
2938,50,0,16,5,5,6,5,46.18,31.68,6.89,291.24
2938,29,0,16,2,8,5,6,50.62,31.88,5.35,288.42
2938,5,0,16,0,10,1,10,63.1,31.79,1.4,302.47
2938,31,0,16,0,10,2,9,24.75,43.52,6.4,250.71
2938,47,0,16,0,10,2,9,52.81,18.31,6.59,265.9
2939,98,1,28,3,7,1,10,47.09,43.17,2.19,299.27
2939,94,1,28,1,9,1,10,43.44,19.82,7.07,283.51
2939,90,1,28,4,6,1,10,51.0,36.0,3.06,318.56
2939,95,1,28,3,7,1,10,50.72,39.16,3.08,312.39
2939,11,1,28,2,8,2,9,21.02,39.36,1.81,6.54
2939,52,1,28,4,6,3,8,48.35,38.31,2.67,343.58
2939,38,1,28,2,8,4,7,43.16,24.41,4.65,296.08
2939,99,1,28,4,6,3,8,45.12,30.38,3.39,316.62
2939,32,1,28,3,7,5,6,28.59,36.78,7.08,320.02
2939,58,1,28,2,8,7,4,36.21,33.62,4.69,338.77
2939,36,1,28,2,8,4,7,23.16,42.0,1.26,176.66
2939,97,0,28,5,5,2,9,33.07,36.71,7.74,270.57
2939,86,0,28,4,6,3,8,31.38,38.18,7.16,284.57
2939,30,0,28,4,6,4,7,28.7,37.42,7.47,314.14
2939,88,0,28,3,7,2,9,33.92,28.17,7.63,298.24
2939,44,0,28,3,7,2,9,31.8,43.32,7.51,267.14
2939,54,0,28,3,7,4,7,41.95,31.52,5.24,284.78
2939,50,0,28,5,5,3,8,39.7,35.08,7.41,302.89
2939,29,0,28,2,8,7,4,45.42,33.67,5.21,287.69
