time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate,velocity,playId
1324,99,0,16,"{94, 90, 54}","{33, 36, 53, 24, 25, 29, 95}","{65, 68, 76, 79, 30}","{12, 77, 16, 17, 18, 89}","(17.4, 28.64)","(2.01, 86.18)",734
1324,33,0,16,"{53, 95}","{99, 36, 54, 24, 25, 90, 29, 94}",{12},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}","(12.56, 23.35)","(0.72, 274.63)",734
1324,94,0,16,"{90, 99, 54}","{33, 36, 53, 24, 25, 29, 95}","{65, 68, 76, 79, 89, 30}","{12, 77, 16, 17, 18}","(17.53, 30.38)","(2.05, 86.13)",734
1325,76,1,19,"{65, 68, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 99, 94, 95}","{33, 36, 53, 54, 24, 25, 29}","(19.35, 28.34)","(2.55, 15.59)",734
1325,77,1,19,"{16, 65, 76, 68}","{12, 79, 17, 18, 89, 30}",{95},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","(20.15, 24.4)","(1.34, 39.68)",734
1325,65,1,19,"{68, 76, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 99, 94, 95}","{33, 36, 53, 54, 24, 25, 29}","(20.06, 28.67)","(2.05, 33.75)",734
1325,17,1,19,{},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}",{24},"{33, 99, 36, 53, 54, 25, 90, 29, 94, 95}","(15.83, 12.95)","(5.71, 200.13)",734
1325,12,1,19,{},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}","{33, 53}","{99, 36, 54, 24, 25, 90, 29, 94, 95}","(13.31, 24.15)","(2.97, 318.05)",734
1325,68,1,19,"{65, 76, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","(20.74, 29.13)","(1.56, 66.47)",734
1325,79,1,19,"{16, 65, 76, 68}","{12, 77, 17, 18, 89, 30}","{90, 99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","(21.06, 30.39)","(2.04, 60.09)",734
1325,30,1,19,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}",{},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94, 95}","(17.36, 38.82)","(7.31, 335.04)",734
1325,16,1,19,"{65, 68, 76, 77, 79}","{12, 17, 18, 89, 30}",{99},"{33, 36, 53, 54, 24, 25, 90, 29, 94, 95}","(23.49, 27.2)","(0.7, 78.72)",734
1325,89,1,19,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","{29, 54}","{33, 99, 36, 53, 24, 25, 90, 94, 95}","(12.52, 34.15)","(2.48, 286.1)",734
1325,18,1,19,{},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}",{36},"{33, 99, 53, 54, 24, 25, 90, 29, 94, 95}","(11.73, 18.46)","(3.9, 289.37)",734
1325,90,0,19,"{99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(18.74, 29.48)","(3.02, 28.42)",734
1325,53,0,19,{33},"{99, 36, 54, 24, 25, 90, 29, 94, 95}",{12},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}","(11.44, 28.76)","(3.39, 249.85)",734
1325,95,0,19,{},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","{65, 76, 77}","{68, 12, 79, 16, 17, 18, 89, 30}","(18.94, 24.38)","(1.82, 30.95)",734
1325,54,0,19,{29},"{33, 99, 36, 53, 24, 25, 90, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(11.71, 36.36)","(6.51, 342.34)",734
1325,36,0,19,{24},"{33, 99, 53, 54, 25, 90, 29, 94, 95}",{18},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}","(9.31, 15.52)","(3.09, 308.61)",734
1325,25,0,19,{29},"{33, 99, 36, 53, 54, 24, 90, 94, 95}",{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(7.39, 33.02)","(6.17, 72.55)",734
1325,24,0,19,{36},"{33, 99, 53, 54, 25, 90, 29, 94, 95}",{17},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}","(13.36, 12.67)","(4.36, 192.68)",734
1325,29,0,19,"{25, 54}","{33, 99, 36, 53, 24, 90, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(11.82, 34.79)","(3.03, 280.46)",734
1325,99,0,19,"{90, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 68, 76, 79, 16}","{12, 77, 17, 18, 89, 30}","(19.78, 29.67)","(2.97, 42.58)",734
1325,33,0,19,{53},"{99, 36, 54, 24, 25, 90, 29, 94, 95}",{12},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}","(12.36, 24.71)","(1.45, 333.25)",734
1325,94,0,19,"{90, 99}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(19.8, 31.38)","(2.86, 28.87)",734
1326,76,1,21,"{65, 68, 79}","{12, 77, 16, 17, 18, 89, 30}","{90, 99, 94, 95}","{33, 36, 53, 54, 24, 25, 29}","(19.61, 31.14)","(3.11, 308.15)",734
1326,77,1,21,"{16, 68}","{65, 76, 12, 79, 17, 18, 89, 30}",{95},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","(20.29, 25.74)","(1.31, 273.55)",734
1326,65,1,21,"{16, 76, 79, 68}","{12, 77, 17, 18, 89, 30}","{90, 99, 94, 95}","{33, 36, 53, 54, 24, 25, 29}","(20.71, 30.84)","(1.93, 179.54)",734
1326,17,1,21,{},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}",{24},"{33, 99, 36, 53, 54, 25, 90, 29, 94, 95}","(14.14, 8.06)","(3.7, 199.33)",734
1326,12,1,21,{},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{33},"{99, 36, 53, 54, 24, 25, 90, 29, 94, 95}","(12.12, 25.6)","(1.5, 340.62)",734
1326,68,1,21,"{65, 76, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 99, 95}","{33, 36, 53, 54, 24, 25, 29, 94}","(21.61, 30.18)","(1.64, 151.49)",734
1326,79,1,21,"{65, 76, 68}","{12, 77, 16, 17, 18, 89, 30}","{90, 99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","(22.33, 32.24)","(2.47, 83.52)",734
1326,30,1,21,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}",{54},"{33, 99, 36, 53, 24, 25, 90, 29, 94, 95}","(13.9, 45.87)","(7.99, 327.28)",734
1326,16,1,21,"{65, 68, 77}","{76, 12, 79, 17, 18, 89, 30}",{95},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","(23.84, 27.11)","(0.71, 239.79)",734
1326,89,1,21,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","{29, 53}","{33, 99, 36, 54, 24, 25, 90, 94, 95}","(11.55, 35.73)","(2.72, 347.46)",734
1326,18,1,21,{},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}",{36},"{33, 99, 53, 54, 24, 25, 90, 29, 94, 95}","(9.26, 20.37)","(2.71, 325.85)",734
1326,90,0,21,"{99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(19.84, 32.21)","(2.52, 178.53)",734
1326,53,0,21,{29},"{33, 99, 36, 54, 24, 25, 90, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(11.68, 32.75)","(3.45, 6.26)",734
1326,95,0,21,{},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","{65, 68, 76, 77, 16}","{12, 79, 17, 18, 89, 30}","(18.96, 26.34)","(2.61, 342.52)",734
1326,54,0,21,{25},"{33, 99, 36, 53, 24, 90, 29, 94, 95}",{30},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}","(10.16, 43.66)","(7.46, 352.07)",734
1326,36,0,21,{},"{33, 99, 53, 54, 24, 25, 90, 29, 94, 95}",{18},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}","(7.33, 19.51)","(5.05, 347.42)",734
1326,25,0,21,"{29, 54}","{33, 99, 36, 53, 24, 90, 94, 95}",{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(7.55, 40.13)","(7.26, 4.82)",734
1326,24,0,21,{},"{33, 99, 36, 53, 54, 25, 90, 29, 94, 95}",{17},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}","(12.62, 8.66)","(2.66, 208.41)",734
1326,29,0,21,"{25, 53}","{33, 99, 36, 54, 24, 90, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(9.08, 36.44)","(3.26, 327.55)",734
1326,99,0,21,"{90, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(21.2, 32.89)","(3.38, 45.93)",734
1326,33,0,21,{},"{99, 36, 53, 54, 24, 25, 90, 29, 94, 95}",{12},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}","(11.28, 25.79)","(1.16, 321.96)",734
1326,94,0,21,"{90, 99}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79}","{68, 12, 77, 16, 17, 18, 89, 30}","(19.8, 35.17)","(4.15, 340.34)",734
1327,76,1,35,"{65, 68, 79}","{12, 77, 16, 17, 18, 89, 30}","{90, 99, 94, 95}","{33, 36, 53, 54, 24, 25, 29}","(17.56, 34.19)","(4.37, 317.48)",734
1327,77,1,35,{16},"{65, 68, 76, 12, 79, 17, 18, 89, 30}",{95},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","(19.6, 26.82)","(1.13, 326.21)",734
1327,65,1,35,"{76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","{90, 99, 95}","{33, 36, 53, 54, 24, 25, 29, 94}","(20.13, 32.43)","(1.64, 336.69)",734
1327,17,1,35,{},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}",{24},"{33, 99, 36, 53, 54, 25, 90, 29, 94, 95}","(13.4, 6.0)","(0.86, 152.94)",734
1327,12,1,35,{},"{65, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{33},"{99, 36, 53, 54, 24, 25, 90, 29, 94, 95}","(12.2, 26.96)","(1.33, 13.95)",734
1327,68,1,35,"{16, 65, 76, 79}","{12, 77, 17, 18, 89, 30}","{90, 99, 95}","{33, 36, 53, 54, 24, 25, 29, 94}","(21.11, 32.21)","(1.98, 341.17)",734
1327,79,1,35,"{65, 76, 68}","{12, 77, 16, 17, 18, 89, 30}","{90, 99}","{33, 36, 53, 54, 24, 25, 29, 94, 95}","(21.95, 35.03)","(3.02, 339.77)",734
1327,30,1,35,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}","{25, 54}","{33, 99, 36, 53, 24, 90, 29, 94, 95}","(8.82, 52.22)","(6.76, 323.49)",734
1327,16,1,35,"{68, 77}","{65, 76, 12, 79, 17, 18, 89, 30}",{95},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","(22.15, 27.72)","(2.63, 294.13)",734
1327,89,1,35,{},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","{29, 53}","{33, 99, 36, 54, 24, 25, 90, 94, 95}","(11.26, 39.43)","(4.49, 348.71)",734
1327,18,1,35,{},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}","{33, 36}","{99, 53, 54, 24, 25, 90, 29, 94, 95}","(8.58, 22.81)","(2.82, 350.06)",734
1327,90,0,35,"{99, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(18.73, 34.34)","(2.13, 315.59)",734
1327,53,0,35,{},"{33, 99, 36, 54, 24, 25, 90, 29, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(12.14, 35.52)","(2.07, 11.9)",734
1327,95,0,35,{},"{33, 99, 36, 53, 54, 24, 25, 90, 29, 94}","{65, 68, 76, 77, 16}","{12, 79, 17, 18, 89, 30}","(17.43, 29.21)","(2.79, 333.1)",734
1327,54,0,35,{25},"{33, 99, 36, 53, 24, 90, 29, 94, 95}",{30},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}","(9.56, 50.8)","(4.88, 355.82)",734
1327,36,0,35,{33},"{99, 53, 54, 24, 25, 90, 29, 94, 95}",{18},"{65, 68, 12, 76, 77, 79, 16, 17, 89, 30}","(7.16, 25.1)","(4.83, 108.3)",734
1327,25,0,35,{54},"{33, 99, 36, 53, 24, 90, 29, 94, 95}",{30},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 89}","(8.57, 47.33)","(6.06, 7.12)",734
1327,24,0,35,{},"{33, 99, 36, 53, 54, 25, 90, 29, 94, 95}",{17},"{65, 68, 12, 76, 77, 79, 16, 18, 89, 30}","(11.18, 7.97)","(1.1, 281.47)",734
1327,29,0,35,{},"{33, 99, 36, 53, 54, 24, 25, 90, 94, 95}",{89},"{65, 68, 12, 76, 77, 79, 16, 17, 18, 30}","(8.46, 40.01)","(2.99, 178.83)",734
1327,99,0,35,"{90, 94}","{33, 36, 53, 54, 24, 25, 29, 95}","{65, 76, 79, 68}","{12, 77, 16, 17, 18, 89, 30}","(20.93, 36.12)","(2.6, 339.38)",734
1327,33,0,35,{36},"{99, 53, 54, 24, 25, 90, 29, 94, 95}","{18, 12}","{65, 68, 76, 77, 79, 16, 17, 89, 30}","(10.98, 26.58)","(0.8, 212.35)",734
1327,94,0,35,"{90, 99}","{33, 36, 53, 54, 24, 25, 29, 95}",{76},"{65, 68, 12, 77, 79, 16, 17, 18, 89, 30}","(17.11, 38.86)","(3.64, 317.23)",734
1365,76,1,16,"{66, 68, 44, 77, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(25.34, 27.33)","(0.02, 116.63)",758
1365,77,1,16,"{66, 68, 76, 44, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(25.43, 28.05)","(0.02, 90.76)",758
1365,44,1,16,"{66, 68, 76, 77, 79, 86, 89, 63}","{4, 6}","{97, 99, 36, 50, 57, 90, 91, 95}","{25, 29, 33}","(24.74, 26.57)","(0.19, 103.47)",758
1365,86,1,16,"{66, 68, 76, 77, 44, 79}","{89, 4, 6, 63}","{99, 36, 57, 90, 91}","{97, 33, 50, 25, 29, 95}","(27.48, 24.09)","(0.03, 176.92)",758
1365,4,1,16,{6},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{},"{97, 33, 99, 36, 50, 25, 90, 91, 57, 29, 95}","(35.63, 24.27)","(0.06, 307.87)",758
1365,6,1,16,{4},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{},"{97, 33, 99, 36, 50, 25, 90, 91, 57, 29, 95}","(33.06, 27.22)","(0.01, 195.19)",758
1365,68,1,16,"{66, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","{97, 99, 36, 57, 90, 91, 95}","{25, 50, 29, 33}","(25.52, 25.76)","(0.01, 197.97)",758
1365,79,1,16,"{66, 68, 76, 77, 44, 86, 89, 63}","{4, 6}","{97, 99, 36, 57, 90, 91, 95}","{25, 50, 29, 33}","(25.71, 25.0)","(0.14, 50.87)",758
1365,63,1,16,"{68, 76, 77, 44, 79, 89}","{66, 4, 86, 6}","{97, 33, 99, 90, 91, 95}","{36, 50, 25, 29, 57}","(25.55, 29.46)","(0.15, 187.82)",758
1365,66,1,16,"{68, 76, 77, 44, 79, 86}","{89, 4, 6, 63}","{99, 36, 57, 90, 91, 95}","{97, 33, 50, 25, 29}","(26.28, 24.22)","(0.01, 278.32)",758
1365,89,1,16,"{68, 76, 77, 44, 79, 63}","{66, 4, 86, 6}","{97, 33, 99, 90, 95}","{36, 50, 25, 91, 29, 57}","(27.01, 29.61)","(0.16, 54.6)",758
1365,90,0,16,"{97, 99, 36, 50, 57, 91, 95}","{25, 29, 33}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(24.36, 25.63)","(0.04, 28.33)",758
1365,97,0,16,"{33, 99, 50, 90, 91, 29, 95}","{25, 36, 57}","{68, 76, 77, 44, 79, 89, 63}","{66, 4, 86, 6}","(24.25, 29.62)","(0.04, 220.76)",758
1365,95,0,16,"{97, 33, 99, 50, 57, 90, 91, 29}","{25, 36}","{66, 68, 76, 77, 44, 79, 89, 63}","{4, 86, 6}","(23.98, 27.92)","(0.02, 269.29)",758
1365,36,0,16,"{57, 90, 91}","{97, 33, 99, 50, 25, 29, 95}","{66, 68, 44, 79, 86}","{4, 6, 76, 77, 89, 63}","(24.31, 21.76)","(0.66, 69.11)",758
1365,25,0,16,{50},"{97, 33, 99, 36, 57, 90, 91, 29, 95}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(19.44, 23.44)","(0.01, 57.17)",758
1365,50,0,16,"{97, 99, 25, 90, 91, 29, 95}","{57, 36, 33}",{44},"{66, 4, 68, 6, 76, 77, 79, 86, 89, 63}","(20.16, 27.28)","(0.12, 118.24)",758
1365,29,0,16,"{97, 33, 99, 50, 95}","{36, 25, 90, 91, 57}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(20.51, 30.02)","(0.23, 77.22)",758
1365,91,0,16,"{97, 99, 36, 50, 57, 90, 95}","{25, 29, 33}","{66, 68, 76, 77, 44, 79, 86, 63}","{89, 4, 6}","(24.19, 25.11)","(0.19, 156.55)",758
1365,57,0,16,"{99, 36, 90, 91, 95}","{97, 33, 50, 25, 29}","{66, 68, 76, 77, 44, 79, 86}","{89, 4, 6, 63}","(24.74, 23.69)","(0.36, 111.66)",758
1365,99,0,16,"{97, 33, 50, 57, 90, 91, 29, 95}","{25, 36}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(24.28, 27.41)","(0.27, 148.14)",758
1365,33,0,16,"{97, 99, 29, 95}","{36, 50, 25, 90, 91, 57}","{89, 76, 77, 63}","{66, 68, 4, 6, 44, 79, 86}","(24.1, 31.84)","(0.35, 66.61)",758
1366,76,1,0,"{66, 68, 44, 77, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(25.41, 27.33)","(0.72, 88.02)",758
1366,77,1,0,"{66, 68, 76, 44, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(25.46, 28.06)","(0.31, 94.22)",758
1366,44,1,0,"{66, 68, 76, 77, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 36, 50, 57, 90, 91, 95}","{25, 29}","(24.98, 26.78)","(0.39, 147.92)",758
1366,86,1,0,"{66, 68, 76, 77, 44, 79}","{89, 4, 6, 63}","{99, 36, 57, 90, 91}","{97, 33, 50, 25, 29, 95}","(27.49, 24.06)","(0.21, 119.61)",758
1366,4,1,0,{6},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{},"{97, 33, 99, 36, 50, 25, 90, 91, 57, 29, 95}","(35.44, 24.39)","(1.37, 297.41)",758
1366,6,1,0,{4},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{},"{97, 33, 99, 36, 50, 25, 90, 91, 57, 29, 95}","(33.05, 27.21)","(0.03, 133.32)",758
1366,68,1,0,"{66, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","{97, 99, 36, 57, 90, 91, 95}","{25, 50, 29, 33}","(25.53, 25.75)","(0.26, 77.82)",758
1366,79,1,0,"{66, 68, 76, 77, 44, 86, 89, 63}","{4, 6}","{97, 99, 36, 57, 90, 91, 95}","{25, 50, 29, 33}","(25.78, 25.13)","(0.17, 57.76)",758
1366,63,1,0,"{66, 68, 76, 77, 44, 79, 89}","{4, 86, 6}","{97, 33, 99, 90, 91, 95}","{36, 50, 25, 29, 57}","(25.84, 29.16)","(0.55, 118.58)",758
1366,66,1,0,"{68, 76, 77, 44, 79, 86, 63}","{89, 4, 6}","{99, 36, 57, 90, 91, 95}","{97, 33, 50, 25, 29}","(26.28, 24.21)","(0.33, 100.39)",758
1366,89,1,0,"{68, 76, 77, 44, 79, 63}","{66, 4, 86, 6}","{97, 33, 99, 90, 95}","{36, 50, 25, 91, 29, 57}","(27.24, 29.69)","(0.37, 45.47)",758
1366,90,0,0,"{97, 99, 36, 50, 57, 91, 95}","{25, 29, 33}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(24.44, 25.72)","(0.55, 45.87)",758
1366,97,0,0,"{33, 99, 50, 90, 91, 29, 95}","{25, 36, 57}","{68, 76, 77, 44, 79, 89, 63}","{66, 4, 86, 6}","(24.36, 29.65)","(0.62, 105.73)",758
1366,95,0,0,"{97, 33, 99, 50, 57, 90, 91, 29}","{25, 36}","{66, 68, 76, 77, 44, 79, 89, 63}","{4, 86, 6}","(24.01, 27.88)","(0.63, 117.49)",758
1366,36,0,0,"{57, 90, 91}","{97, 33, 99, 50, 25, 29, 95}","{66, 68, 44, 79, 86}","{4, 6, 76, 77, 89, 63}","(25.44, 22.02)","(2.65, 73.36)",758
1366,25,0,0,{50},"{97, 33, 99, 36, 57, 90, 91, 29, 95}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(19.46, 23.44)","(0.14, 111.92)",758
1366,50,0,0,"{97, 99, 25, 90, 91, 29, 95}","{57, 36, 33}",{44},"{66, 4, 68, 6, 76, 77, 79, 86, 89, 63}","(20.18, 27.14)","(0.09, 188.15)",758
1366,29,0,0,"{97, 50, 33, 95}","{99, 36, 25, 90, 91, 57}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(20.48, 30.24)","(0.11, 198.16)",758
1366,91,0,0,"{97, 99, 36, 50, 57, 90, 95}","{25, 29, 33}","{66, 68, 76, 77, 44, 79, 86, 63}","{89, 4, 6}","(24.67, 25.24)","(0.58, 79.63)",758
1366,57,0,0,"{99, 36, 90, 91, 95}","{97, 33, 50, 25, 29}","{66, 68, 76, 77, 44, 79, 86}","{89, 4, 6, 63}","(25.35, 23.64)","(0.87, 80.37)",758
1366,99,0,0,"{97, 33, 50, 57, 90, 91, 95}","{25, 36, 29}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(24.6, 27.14)","(1.06, 109.16)",758
1366,33,0,0,"{97, 99, 29, 95}","{36, 50, 25, 90, 91, 57}","{76, 77, 44, 89, 63}","{66, 4, 68, 6, 79, 86}","(24.93, 31.74)","(2.57, 111.13)",758
1367,76,1,2,"{66, 68, 44, 77, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 36, 57, 90, 91, 95}","{25, 50, 29}","(26.78, 27.34)","(1.32, 89.68)",758
1367,77,1,2,"{66, 68, 76, 44, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(26.1, 27.95)","(0.71, 97.69)",758
1367,44,1,2,"{66, 68, 76, 77, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(25.16, 26.9)","(0.49, 126.06)",758
1367,86,1,2,"{66, 68, 76, 77, 44, 79}","{89, 4, 6, 63}","{99, 36, 57, 90, 91, 95}","{97, 33, 50, 25, 29}","(27.93, 24.02)","(0.36, 84.87)",758
1367,4,1,2,{6},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{36},"{97, 33, 99, 50, 25, 90, 91, 57, 29, 95}","(33.2, 25.46)","(2.02, 289.51)",758
1367,6,1,2,{4},"{66, 68, 76, 77, 44, 79, 86, 89, 63}",{},"{97, 33, 99, 36, 50, 25, 90, 91, 57, 29, 95}","(33.12, 27.18)","(0.1, 69.63)",758
1367,68,1,2,"{66, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 36, 57, 90, 91, 95}","{25, 50, 29}","(26.02, 25.98)","(0.53, 73.51)",758
1367,79,1,2,"{66, 68, 76, 77, 44, 86, 63}","{89, 4, 6}","{97, 99, 36, 57, 90, 91, 95}","{25, 50, 29, 33}","(26.0, 25.15)","(0.28, 105.33)",758
1367,63,1,2,"{66, 68, 76, 77, 44, 79, 89}","{4, 86, 6}","{97, 33, 99, 90, 91, 95}","{36, 50, 25, 29, 57}","(26.49, 29.0)","(0.59, 98.38)",758
1367,66,1,2,"{68, 76, 77, 44, 79, 86, 63}","{89, 4, 6}","{99, 36, 57, 90, 91, 95}","{97, 33, 50, 25, 29}","(26.94, 24.19)","(0.5, 82.85)",758
1367,89,1,2,"{68, 76, 77, 44, 63}","{66, 4, 6, 79, 86}","{97, 33, 99, 90, 95}","{36, 50, 25, 91, 29, 57}","(27.51, 30.14)","(0.53, 243.45)",758
1367,90,0,2,"{97, 33, 99, 50, 57, 91, 95}","{25, 36, 29}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(25.08, 26.37)","(0.52, 80.9)",758
1367,97,0,2,"{33, 99, 90, 91, 29, 95}","{25, 50, 36, 57}","{68, 76, 77, 44, 79, 89, 63}","{66, 4, 86, 6}","(25.32, 29.25)","(0.68, 174.14)",758
1367,95,0,2,"{97, 33, 99, 50, 57, 90, 91}","{25, 36, 29}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(25.14, 27.36)","(1.4, 117.59)",758
1367,36,0,2,"{99, 57, 91}","{97, 33, 50, 25, 90, 29, 95}","{66, 4, 68, 76, 79, 86}","{6, 44, 77, 89, 63}","(29.36, 23.33)","(3.92, 71.91)",758
1367,25,0,2,{50},"{97, 33, 99, 36, 57, 90, 91, 29, 95}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(19.63, 23.08)","(1.6, 148.45)",758
1367,50,0,2,"{25, 90, 29, 95}","{97, 33, 99, 36, 57, 91}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(20.15, 27.12)","(0.02, 260.1)",758
1367,29,0,2,"{97, 50}","{33, 99, 36, 25, 90, 91, 57, 95}",{},"{66, 4, 68, 6, 76, 77, 44, 79, 86, 89, 63}","(20.57, 30.17)","(0.35, 129.98)",758
1367,91,0,2,"{97, 99, 36, 57, 90, 95}","{25, 50, 29, 33}","{66, 68, 76, 77, 44, 79, 86, 63}","{89, 4, 6}","(25.17, 25.28)","(0.46, 217.24)",758
1367,57,0,2,"{99, 36, 90, 91, 95}","{97, 33, 50, 25, 29}","{66, 68, 76, 77, 44, 79, 86}","{89, 4, 6, 63}","(26.39, 23.92)","(1.28, 108.12)",758
1367,99,0,2,"{97, 33, 36, 57, 90, 91, 95}","{25, 50, 29}","{66, 68, 76, 77, 44, 79, 86, 89, 63}","{4, 6}","(26.3, 26.73)","(2.0, 110.82)",758
1367,33,0,2,"{97, 90, 99, 95}","{36, 50, 25, 91, 29, 57}","{68, 76, 77, 44, 89, 63}","{66, 4, 6, 79, 86}","(28.72, 29.74)","(4.32, 134.95)",758
1368,76,1,1,"{66, 4, 68, 44, 77, 79, 86, 89, 63}",{6},"{97, 33, 99, 57, 90, 91, 95}","{25, 50, 36, 29}","(27.99, 27.39)","(1.31, 76.28)",758
1368,77,1,1,"{66, 68, 76, 44, 79, 86, 89, 63}","{4, 6}","{97, 33, 99, 90, 91, 95}","{36, 50, 25, 29, 57}","(26.79, 27.91)","(0.72, 62.37)",758
